样本id,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,收率
1031,300,0.0,405.0,700,11:00:00,36.0,0,0.0,12:30:00,100,13:30:00,102,0.2,14:30:00,104.0,15:30:00,105.0,0.2,200,30,30.0,9.0,5.0,17:00:00,70,17:30:00,78,60,300.0,3.5,3.5,60,4:30:00,65,5:30:00,40.0,90,90.0,0.0,800.0,0.15,400,0.902
1032,300,0.0,405.0,700,21:00:00,34.0,0,0.0,22:30:00,100,23:30:00,102,0.2,0:30:00,103.0,1:30:00,105.0,0.2,200,30,50.0,10.0,5.0,3:00:00,70,3:30:00,77,60,300.0,3.5,3.5,90,6:00:00,60,8:00:00,36.0,90,120.0,0.0,800.0,0.15,400,0.8909999999999999
1034,300,0.0,405.0,700,15:00:00,21.0,0,0.0,16:30:00,100,17:30:00,102,0.2,18:30:00,104.0,19:30:00,105.0,0.2,200,30,40.0,9.0,5.0,3:00:00,70,3:30:00,78,60,300.0,3.5,3.5,90,6:00:00,65,8:00:00,45.0,90,90.0,0.0,800.0,0.15,400,0.9470000000000001
1036,300,0.0,405.0,700,12:00:00,34.0,0,0.0,13:30:00,100,14:30:00,102,0.2,15:30:00,104.0,16:30:00,104.0,0.2,200,30,50.0,10.0,5.0,18:00:00,70,18:30:00,77,60,290.0,3.5,3.5,60,0:30:00,65,3:00:00,45.0,90,90.0,0.0,800.0,0.15,400,0.902
1037,300,0.0,405.0,700,21:00:00,21.0,0,0.0,22:30:00,100,23:30:00,102,0.2,0:30:00,104.0,1:30:00,105.0,0.2,200,30,50.0,9.0,5.0,3:00:00,70,3:30:00,78,60,300.0,3.5,3.5,90,10:00:00,65,13:00:00,45.0,90,90.0,0.0,800.0,0.15,400,0.902
1038,300,0.0,405.0,700,7:00:00,21.0,0,0.0,8:30:00,100,9:30:00,102,0.2,10:30:00,103.0,11:30:00,105.0,0.2,200,30,20.0,10.0,5.0,13:00:00,70,13:30:00,78,60,290.0,3.5,3.5,60,19:00:00,60,21:30:00,40.0,90,90.0,0.0,800.0,0.15,400,0.902
1040,200,0.0,270.0,470,9:30:00,21.0,0,0.0,11:00:00,100,12:00:00,102,0.2,13:00:00,103.0,14:00:00,105.0,0.2,300,30,30.0,9.0,5.0,15:30:00,70,16:00:00,78,60,190.0,3.5,3.5,60,18:00:00,65,20:00:00,45.0,90,0.0,0.0,400.0,0.15,256,0.866
1041,200,0.0,270.0,470,18:00:00,21.0,0,0.0,19:30:00,100,20:30:00,102,0.2,21:30:00,103.0,22:30:00,104.0,0.2,300,30,30.0,9.0,5.0,0:00:00,70,0:30:00,77,80,200.0,3.5,3.5,90,3:00:00,65,5:30:00,45.0,120,0.0,0.0,400.0,0.15,260,0.879
1042,200,0.0,270.0,470,20:30:00,33.0,0,0.0,22:30:00,100,23:30:00,102,0.2,0:30:00,103.0,1:30:00,105.0,0.2,300,30,30.0,9.0,5.0,2:30:00,70,3:00:00,76,60,190.0,3.5,3.5,90,9:30:00,65,11:30:00,45.0,120,0.0,0.0,400.0,0.15,280,0.9470000000000001
1044,200,0.0,270.0,470,14:30:00,26.0,0,0.0,16:00:00,100,17:00:00,100,0.2,18:00:00,102.0,19:00:00,102.0,0.2,300,30,30.0,9.0,5.0,20:30:00,70,21:00:00,78,60,190.0,3.5,3.5,60,5:00:00,65,8:00:00,45.0,120,0.0,0.0,400.0,0.15,260,0.879
1046,250,0.0,340.0,590,10:00:00,22.0,0,0.0,11:30:00,100,12:30:00,101,0.2,13:30:00,103.0,14:30:00,105.0,0.2,300,30,90.0,9.0,5.0,16:30:00,70,17:00:00,78,330,220.0,3.5,3.5,120,0:00:00,65,5:00:00,50.0,120,0.0,0.0,400.0,0.15,340,0.92
1047,250,0.0,340.0,590,0:00:00,21.0,0,0.0,1:30:00,100,2:30:00,101,0.2,3:30:00,104.0,4:30:00,104.0,0.2,300,30,30.0,10.0,5.0,6:00:00,70,6:30:00,78,60,240.0,3.5,3.5,90,9:00:00,65,11:00:00,45.0,120,0.0,0.0,400.0,0.15,350,0.9470000000000001
1048,250,0.0,340.0,590,5:00:00,24.0,0,0.0,6:30:00,100,7:30:00,101,0.2,8:30:00,102.0,9:30:00,105.0,0.2,300,30,30.0,9.0,5.0,11:00:00,70,11:30:00,78,60,240.0,3.5,3.5,60,16:00:00,65,10:00:00,45.0,120,0.0,0.0,400.0,0.15,340,0.92
1049,250,0.0,340.0,590,14:00:00,21.0,0,0.0,15:30:00,100,16:30:00,102,0.2,17:30:00,104.0,18:30:00,105.0,0.2,300,30,30.0,9.0,5.0,20:00:00,70,20:30:00,78,60,240.0,3.5,3.5,60,0:00:00,65,8:00:00,50.0,90,60.0,0.0,800.0,0.15,340,0.92
1052,300,0.0,405.0,700,16:30:00,24.0,0,0.0,18:00:00,100,19:00:00,101,0.2,20:00:00,103.0,21:00:00,103.0,0.2,300,30,50.0,9.0,5.0,22:30:00,70,23:00:00,78,60,360.0,3.5,3.5,60,6:00:00,65,9:00:00,45.0,210,90.0,0.0,800.0,0.15,400,0.902
1053,300,0.0,405.0,700,2:00:00,21.0,0,0.0,3:30:00,100,4:30:00,102,0.2,5:30:00,103.0,6:30:00,105.0,0.2,300,30,50.0,9.0,5.0,8:00:00,70,8:30:00,78,60,360.0,3.5,3.5,60,17:30:00,65,23:00:00,50.0,90,60.0,0.0,800.0,0.15,400,0.902
1054,300,0.0,405.0,700,12:00:00,31.0,0,0.0,13:30:00,100,14:30:00,102,0.2,15:30:00,104.0,16:30:00,105.0,0.2,300,30,50.0,9.0,5.0,18:00:00,70,18:30:00,78,60,360.0,3.5,3.5,90,8:00:00,65,10:00:00,65.0,120,90.0,0.0,800.0,0.15,420,0.9470000000000001
1055,300,0.0,405.0,700,0:00:00,21.0,0,0.0,1:30:00,100,2:30:00,102,0.2,3:30:00,104.0,4:30:00,105.0,0.2,300,30,50.0,9.0,5.0,6:00:00,70,6:30:00,78,60,330.0,3.5,3.5,90,17:30:00,65,21:00:00,50.0,90,60.0,0.0,800.0,0.15,420,0.9470000000000001
1056,300,0.0,405.0,700,11:30:00,28.0,0,0.0,13:00:00,100,14:00:00,101,0.2,15:00:00,102.0,16:00:00,105.0,0.2,300,30,50.0,9.0,5.0,17:30:00,70,18:00:00,78,60,330.0,3.5,3.5,90,4:00:00,65,8:00:00,50.0,90,90.0,0.0,800.0,0.15,420,0.935
1058,300,0.0,405.0,700,6:30:00,24.0,0,0.0,8:00:00,100,9:00:00,102,0.2,10:00:00,104.0,11:00:00,105.0,0.2,300,30,50.0,9.0,5.0,12:30:00,70,13:00:00,78,60,320.0,3.5,3.5,90,22:30:00,65,2:30:00,45.0,90,90.0,0.0,800.0,0.15,420,0.9470000000000001
1060,300,0.0,405.0,700,1:00:00,23.0,0,0.0,2:30:00,100,3:30:00,101,0.2,4:30:00,103.0,5:30:00,105.0,0.2,300,30,50.0,9.0,5.0,7:00:00,70,7:30:00,78,60,340.0,3.5,3.5,90,16:30:00,65,19:00:00,50.0,120,120.0,0.0,800.0,0.15,420,0.9420000000000001
1061,300,0.0,405.0,700,11:00:00,24.0,0,0.0,12:30:00,100,13:30:00,101,0.2,14:30:00,103.0,15:30:00,103.0,0.2,300,30,50.0,10.0,5.0,17:00:00,70,17:30:00,78,60,340.0,3.5,3.5,60,1:30:00,65,4:00:00,45.0,90,90.0,0.0,800.0,0.15,420,0.9470000000000001
1062,300,0.0,405.0,700,17:00:00,28.0,0,0.0,18:30:00,100,19:30:00,102,0.2,20:30:00,104.0,21:30:00,103.0,0.2,300,30,50.0,9.0,5.0,1:30:00,70,2:00:00,78,60,330.0,3.5,3.5,60,13:30:00,65,15:30:00,45.0,90,90.0,0.0,800.0,0.15,420,0.9470000000000001
1063,300,0.0,405.0,700,6:00:00,21.0,0,0.0,7:00:00,100,8:30:00,103,0.2,9:30:00,104.0,10:30:00,105.0,0.2,300,30,50.0,9.0,5.0,12:00:00,70,12:00:00,78,60,350.0,3.5,3.5,90,22:00:00,65,3:00:00,45.0,90,90.0,0.0,800.0,0.15,420,0.9470000000000001
1065,300,0.0,405.0,700,22:30:00,21.0,0,0.0,0:00:00,100,1:00:00,101,0.2,2:00:00,102.0,3:00:00,102.0,0.2,300,30,50.0,10.0,5.0,6:30:00,70,7:00:00,78,60,340.0,3.5,3.5,60,16:30:00,65,19:00:00,45.0,90,90.0,0.0,800.0,0.15,420,0.935
1066,300,0.0,405.0,700,10:30:00,21.0,0,0.0,12:00:00,100,13:00:00,102,0.2,14:00:00,104.0,15:00:00,105.0,0.2,300,30,50.0,9.0,5.0,16:30:00,70,17:00:00,78,60,340.0,3.5,3.5,60,1:30:00,65,8:00:00,45.0,90,90.0,0.0,800.0,0.15,420,0.9229999999999999
1068,300,0.0,405.0,700,6:00:00,24.0,0,0.0,7:30:00,100,8:30:00,101,0.2,9:30:00,102.0,10:30:00,101.0,0.2,300,30,50.0,10.0,5.0,12:00:00,70,12:30:00,78,60,350.0,3.5,3.5,90,21:30:00,65,23:00:00,45.0,90,90.0,0.0,800.0,0.15,420,0.9229999999999999
1069,300,0.0,405.0,700,12:30:00,21.0,0,0.0,14:00:00,100,15:00:00,102,0.2,16:00:00,104.0,17:00:00,105.0,0.2,300,30,50.0,9.0,5.0,18:30:00,70,19:00:00,78,30,330.0,3.5,3.5,90,21:00:00,65,0:00:00,45.0,90,90.0,0.0,800.0,0.15,420,0.9470000000000001
1072,300,0.0,405.0,700,11:00:00,24.0,0,0.0,12:30:00,100,13:30:00,100,0.2,14:30:00,101.0,15:30:00,103.0,0.2,300,30,50.0,10.0,5.0,17:00:00,70,17:30:00,78,60,340.0,3.5,3.5,60,0:00:00,65,3:00:00,45.0,90,90.0,0.0,800.0,0.15,420,0.888
1073,300,0.0,405.0,700,15:30:00,24.0,0,0.0,17:00:00,100,18:00:00,102,0.2,19:00:00,104.0,20:00:00,104.0,0.2,300,30,50.0,9.0,5.0,0:00:00,70,0:30:00,78,90,330.0,3.5,3.5,90,11:00:00,65,14:00:00,45.0,90,90.0,0.0,800.0,0.15,420,0.912
1074,300,0.0,405.0,700,3:30:00,21.0,0,0.0,5:00:00,100,6:00:00,102,0.2,7:00:00,104.0,8:00:00,105.0,0.2,300,30,50.0,9.0,5.0,11:00:00,70,11:30:00,78,60,340.0,3.5,3.5,90,19:00:00,65,0:00:00,50.0,90,90.0,0.0,800.0,0.15,420,0.935
1076,300,0.0,405.0,700,22:00:00,24.0,0,0.0,23:30:00,100,0:30:00,102,0.2,1:30:00,102.0,2:30:00,102.0,0.2,300,30,50.0,10.0,5.0,5:30:00,70,6:00:00,78,60,340.0,3.5,3.5,90,14:00:00,65,17:00:00,45.0,90,90.0,0.0,800.0,0.15,420,0.9470000000000001
1078,300,0.0,405.0,700,17:00:00,21.0,0,0.0,18:30:00,100,19:30:00,102,0.2,20:30:00,103.0,21:30:00,108.0,0.2,300,30,50.0,9.0,5.0,23:00:00,70,23:30:00,78,60,350.0,3.5,3.5,90,10:00:00,65,14:00:00,45.0,90,90.0,0.0,800.0,0.15,400,0.902
1079,300,0.0,405.0,700,1:00:00,27.0,0,0.0,2:30:00,100,3:30:00,101,0.2,4:30:00,103.0,5:30:00,105.0,0.2,300,30,50.0,10.0,5.0,9:30:00,70,10:00:00,78,60,350.0,3.5,3.5,90,19:00:00,65,22:00:00,45.0,90,90.0,0.0,800.0,0.15,400,0.902
1080,300,0.0,405.0,700,11:00:00,26.0,0,0.0,12:30:00,100,13:30:00,102,0.2,14:30:00,104.0,15:30:00,104.0,0.2,300,30,50.0,10.0,5.0,17:00:00,70,17:30:00,78,60,350.0,3.5,3.5,60,5:00:00,65,8:00:00,45.0,90,90.0,0.0,800.0,0.15,400,0.8740000000000001
1081,300,0.0,405.0,700,22:00:00,21.0,0,0.0,23:30:00,100,0:30:00,102,0.2,1:30:00,104.0,2:30:00,105.0,0.2,300,30,50.0,9.0,5.0,5:00:00,70,5:30:00,78,60,300.0,3.5,3.5,60,13:00:00,65,17:00:00,45.0,90,90.0,0.0,800.0,0.15,400,0.902
1082,300,0.0,405.0,700,11:00:00,27.0,0,0.0,12:30:00,100,13:30:00,101,0.2,14:30:00,103.0,15:30:00,105.0,0.2,300,30,50.0,9.0,5.0,17:00:00,70,17:30:00,78,60,340.0,3.5,3.5,90,0:00:00,65,4:30:00,50.0,90,90.0,0.0,800.0,0.15,400,0.902
1083,300,0.0,405.0,700,17:00:00,23.0,0,0.0,18:30:00,100,19:30:00,102,0.2,20:30:00,103.0,21:30:00,102.0,0.2,300,30,50.0,10.0,5.0,23:00:00,70,23:30:00,78,60,340.0,3.5,3.5,90,9:30:00,65,12:00:00,45.0,90,90.0,0.0,800.0,0.15,400,0.8909999999999999
1085,300,0.0,405.0,700,12:00:00,21.0,0,0.0,13:30:00,100,14:30:00,102,0.2,15:30:00,103.0,16:30:00,105.0,0.2,300,30,50.0,9.0,5.0,18:30:00,70,19:00:00,78,60,350.0,3.5,3.5,60,5:30:00,65,10:30:00,45.0,90,90.0,0.0,800.0,0.15,400,0.879
1086,300,0.0,405.0,700,22:00:00,28.0,0,0.0,23:30:00,100,0:30:00,101,0.2,1:30:00,103.0,2:30:00,105.0,0.2,300,30,50.0,9.0,5.0,5:30:00,70,6:00:00,78,60,340.0,3.5,3.5,90,15:30:00,65,19:00:00,45.0,90,90.0,0.0,800.0,0.15,400,0.8909999999999999
1087,300,0.0,405.0,700,5:00:00,28.0,0,0.0,6:30:00,100,7:30:00,101,0.2,8:30:00,102.0,9:30:00,102.0,0.2,300,30,50.0,9.0,5.0,11:00:00,70,11:30:00,78,60,340.0,3.5,3.5,90,0:30:00,65,4:00:00,45.0,90,90.0,0.0,800.0,0.15,400,0.902
1089,300,0.0,405.0,700,4:00:00,21.0,0,0.0,5:30:00,100,6:30:00,102,0.2,7:30:00,104.0,8:30:00,105.0,0.2,300,30,50.0,9.0,5.0,10:00:00,70,10:30:00,78,60,330.0,3.5,3.5,90,19:30:00,65,22:00:00,50.0,90,90.0,0.0,800.0,0.15,420,0.935
1090,300,0.0,405.0,700,13:00:00,28.0,0,0.0,14:30:00,100,15:30:00,101,0.2,16:30:00,103.0,17:30:00,105.0,0.2,300,30,50.0,9.0,5.0,19:00:00,70,19:30:00,78,60,340.0,3.5,3.5,90,5:30:00,65,8:00:00,45.0,90,90.0,0.0,800.0,0.15,420,0.935
1091,300,0.0,405.0,700,21:00:00,26.0,0,0.0,22:30:00,100,23:30:00,103,0.2,0:30:00,105.0,1:30:00,104.0,0.2,300,30,50.0,10.0,5.0,5:00:00,70,5:30:00,78,60,350.0,3.5,3.5,90,13:30:00,65,17:00:00,45.0,90,90.0,0.0,800.0,0.15,420,0.935
1093,300,0.0,405.0,700,16:00:00,21.0,0,0.0,17:30:00,100,18:30:00,102,0.2,19:30:00,104.0,20:30:00,105.0,0.2,300,30,50.0,9.0,5.0,0:00:00,70,0:30:00,78,60,340.0,3.5,3.5,90,10:00:00,65,14:00:00,45.0,90,90.0,0.0,800.0,0.15,440,0.98
1095,300,0.0,405.0,700,12:00:00,26.0,0,0.0,13:30:00,100,14:30:00,102,0.2,15:30:00,102.0,16:30:00,104.0,0.2,300,30,50.0,10.0,5.0,18:00:00,70,18:30:00,78,60,340.0,3.5,3.5,90,5:30:00,65,8:00:00,45.0,90,90.0,0.0,800.0,0.15,420,0.935
1096,300,0.0,405.0,700,21:30:00,21.0,0,0.0,23:00:00,100,0:00:00,102,0.2,1:00:00,103.0,2:00:00,104.0,0.2,300,30,50.0,9.0,5.0,5:00:00,70,5:30:00,78,60,340.0,3.5,3.5,90,15:00:00,65,19:00:00,50.0,90,90.0,0.0,800.0,0.15,440,0.9670000000000001
1097,300,0.0,405.0,700,8:00:00,21.0,0,0.0,9:30:00,100,10:30:00,101,0.2,11:30:00,103.0,12:30:00,105.0,0.2,300,30,50.0,9.0,5.0,14:30:00,70,15:00:00,78,60,340.0,3.5,3.5,90,0:00:00,65,5:00:00,45.0,90,90.0,0.0,800.0,0.15,440,0.9670000000000001
1099,300,0.0,405.0,700,3:00:00,24.0,0,0.0,4:30:00,100,5:30:00,101,0.2,6:30:00,103.0,7:30:00,104.0,0.2,300,30,50.0,10.0,5.0,9:00:00,70,9:30:00,78,60,340.0,3.5,3.5,60,19:00:00,65,22:00:00,45.0,90,90.0,0.0,800.0,0.15,420,0.9229999999999999
1101,300,0.0,405.0,700,23:00:00,28.0,0,0.0,0:30:00,100,1:30:00,101,0.2,2:30:00,101.0,3:30:00,103.0,0.2,300,30,50.0,9.0,5.0,5:30:00,70,6:00:00,78,60,340.0,3.5,3.5,90,14:30:00,65,18:00:00,50.0,90,90.0,0.0,800.0,0.15,440,0.9670000000000001
1102,300,0.0,405.0,700,5:30:00,28.0,0,0.0,7:00:00,100,8:00:00,102,0.2,9:00:00,104.0,10:00:00,104.0,0.2,300,30,50.0,10.0,5.0,14:00:00,70,14:30:00,78,60,340.0,3.5,3.5,90,0:00:00,65,3:00:00,45.0,90,90.0,0.0,800.0,0.15,440,0.961
1103,300,0.0,405.0,700,9:00:00,29.0,0,0.0,11:00:00,101,12:00:00,103,0.2,13:00:00,104.0,14:00:00,105.0,0.2,200,60,50.0,9.0,5.0,15:00:00,80,17:00:00,73,60,320.0,3.5,3.5,60,18:00:00,80,21:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1105,300,0.0,405.0,700,1:00:00,29.0,0,0.0,3:00:00,102,8:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,60,50.0,9.0,5.0,7:00:00,78,8:00:00,73,60,360.0,3.5,3.5,60,10:00:00,80,12:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.9590000000000001
1106,300,0.0,405.0,700,8:00:00,29.0,0,0.0,9:00:00,101,10:00:00,103,0.2,11:00:00,104.0,12:00:00,105.0,0.2,200,60,50.0,9.0,5.0,13:00:00,80,14:00:00,73,60,320.0,3.5,3.5,95100,16:00:00,80,19:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1107,300,0.0,405.0,700,18:00:00,29.0,0,0.0,20:00:00,101,21:00:00,102,0.2,22:00:00,103.0,23:00:00,104.0,0.2,200,60,50.0,9.0,5.0,0:00:00,78,1:00:00,73,60,320.0,3.5,3.5,60,3:00:00,80,5:00:00,45.0,90,90.0,120.0,1200.0,0.15,400,0.925
1108,300,0.0,405.0,700,1:00:00,29.0,0,0.0,3:00:00,102,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,60,50.0,9.0,5.0,7:00:00,80,8:00:00,73,60,320.0,3.5,3.5,60,10:00:00,80,12:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.971
1112,300,0.0,405.0,700,9:00:00,29.0,0,0.0,11:00:00,101,12:00:00,103,0.2,13:00:00,104.0,14:00:00,105.0,0.2,200,60,50.0,9.0,5.0,15:00:00,80,16:00:00,73,60,320.0,3.5,3.5,60,18:00:00,80,20:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1113,300,0.0,405.0,700,18:00:00,29.0,0,0.0,20:00:00,102,21:00:00,103,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,60,50.0,9.0,5.0,0:00:00,78,1:00:00,73,60,320.0,3.5,3.5,60,3:00:00,80,5:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9129999999999999
1114,300,0.0,405.0,700,1:00:00,29.0,0,0.0,3:00:00,102,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,60,50.0,9.0,5.0,7:00:00,73,8:00:00,70,60,320.0,3.5,3.5,60,10:00:00,80,12:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.9470000000000001
1115,300,0.0,405.0,700,9:00:00,29.0,0,0.0,11:00:00,101,12:00:00,103,0.2,13:00:00,104.0,14:00:00,105.0,0.2,200,60,50.0,9.0,5.0,15:00:00,80,16:00:00,73,60,320.0,3.5,3.5,60,18:00:00,80,20:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1117,300,0.0,405.0,700,1:00:00,29.0,0,0.0,3:00:00,102,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,60,50.0,9.0,5.0,7:00:00,80,8:00:00,73,60,320.0,3.5,3.5,60,10:00:00,80,12:00:00,73.0,60,90.0,60.0,1200.0,0.15,420,0.9590000000000001
1118,300,0.0,405.0,700,9:00:00,29.0,0,0.0,11:00:00,101,12:00:00,103,0.2,13:00:00,104.0,14:00:00,105.0,0.2,200,60,50.0,9.0,5.0,15:00:00,80,16:00:00,73,60,320.0,3.5,3.5,60,18:00:00,80,20:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1119,300,0.0,405.0,700,18:00:00,29.0,0,0.0,20:00:00,102,21:00:00,103,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,60,50.0,9.0,5.0,0:00:00,80,1:00:00,73,60,320.0,3.5,3.5,60,3:00:00,80,5:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1120,300,0.0,405.0,700,1:00:00,29.0,0,0.0,3:00:00,102,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,60,50.0,9.0,5.0,7:00:00,79,8:00:00,73,60,320.0,3.5,3.5,60,10:00:00,80,12:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.9470000000000001
1121,300,0.0,405.0,700,8:00:00,29.0,0,0.0,10:00:00,101,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,60,50.0,9.0,5.0,14:00:00,80,15:00:00,73,60,320.0,3.5,3.5,60,17:00:00,80,19:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1124,300,0.0,405.0,700,8:00:00,29.0,0,0.0,10:00:00,102,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,60,50.0,9.0,5.0,14:00:00,79,15:00:00,73,60,320.0,3.5,3.5,62,17:00:00,80,19:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1129,300,0.0,405.0,700,1:00:00,29.0,0,0.0,3:00:00,101,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,60,50.0,9.0,5.0,7:00:00,80,8:00:00,73,60,320.0,3.5,3.5,60,10:00:00,80,12:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9470000000000001
1130,300,0.0,405.0,700,8:00:00,29.0,0,0.0,10:00:00,102,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,60,50.0,9.0,5.0,14:00:00,78,15:00:00,73,60,320.0,3.5,3.5,60,17:00:00,80,19:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1131,300,0.0,405.0,700,18:00:00,29.0,0,0.0,20:00:00,101,21:00:00,103,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,60,50.0,9.0,5.0,0:00:00,80,1:00:00,73,60,0.0,3.5,3.5,60,3:00:00,80,5:00:00,45.0,90,90.0,120.0,1200.0,0.15,400,0.9129999999999999
1132,300,0.0,405.0,700,1:00:00,29.0,0,0.0,3:00:00,101,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,60,50.0,9.0,5.0,7:00:00,80,8:00:00,73,60,320.0,3.5,3.5,60,10:00:00,80,12:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9470000000000001
1134,300,0.0,405.0,700,18:00:00,29.0,0,0.0,20:00:00,101,21:00:00,103,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,60,50.0,9.0,5.0,0:00:00,80,1:00:00,73,60,320.0,3.5,3.5,60,3:00:00,80,5:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9129999999999999
1135,300,0.0,405.0,700,1:00:00,29.0,0,0.0,3:00:00,101,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,60,50.0,9.0,5.0,7:00:00,80,8:00:00,73,60,320.0,3.5,3.5,60,10:00:00,80,12:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.9470000000000001
1136,300,0.0,405.0,700,8:00:00,29.0,0,0.0,10:00:00,102,11:00:00,104,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,60,50.0,9.0,5.0,14:00:00,78,15:00:00,73,60,320.0,3.5,3.5,60,17:00:00,80,19:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9129999999999999
1137,300,0.0,405.0,700,18:00:00,29.0,0,0.0,20:00:00,101,21:00:00,103,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,60,50.0,9.0,5.0,0:00:00,80,1:00:00,73,60,320.0,3.5,3.5,60,3:00:00,80,5:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1139,300,0.0,405.0,700,8:00:00,29.0,0,0.0,10:00:00,102,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,60,50.0,9.0,5.0,14:00:00,79,15:00:00,73,60,320.0,3.5,3.5,60,17:00:00,80,19:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9129999999999999
1140,300,0.0,405.0,700,18:00:00,29.0,0,0.0,20:00:00,101,21:00:00,103,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,60,50.0,9.0,5.0,0:00:00,80,1:00:00,73,60,320.0,3.5,3.5,60,3:00:00,80,5:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1142,300,0.0,405.0,700,8:00:00,29.0,0,0.0,10:00:00,102,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,60,50.0,9.0,5.0,14:00:00,79,15:00:00,73,60,320.0,3.5,3.5,60,17:00:00,80,19:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1143,300,0.0,405.0,700,18:00:00,29.0,0,0.0,20:00:00,102,21:00:00,103,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,60,50.0,9.0,5.0,0:00:00,78,1:00:00,73,60,320.0,3.5,3.5,60,3:00:00,80,5:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1144,300,0.0,405.0,700,1:00:00,29.0,0,0.0,3:00:00,102,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,60,50.0,9.0,5.0,7:00:00,78,8:00:00,73,60,320.0,3.5,3.5,60,10:00:00,80,14:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.9570000000000001
1145,300,0.0,405.0,700,8:00:00,29.0,0,0.0,10:00:00,101,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,60,50.0,9.0,5.0,14:00:00,80,15:00:00,73,60,320.0,3.5,3.5,60,17:00:00,80,19:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1147,300,0.0,405.0,700,1:00:00,29.0,0,0.0,3:00:00,102,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,60,50.0,9.0,5.0,7:00:00,78,8:00:00,73,60,320.0,3.5,3.5,60,10:00:00,80,14:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.9470000000000001
1148,300,0.0,405.0,700,8:00:00,29.0,0,0.0,10:00:00,101,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,60,50.0,9.0,5.0,14:00:00,80,17:00:00,73,60,320.0,3.5,3.5,60,20:00:00,80,22:00:00,45.0,90,120.0,60.0,1200.0,0.15,400,0.902
