样本id,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,收率
1203,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,102,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.9470000000000001
1204,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,102,0.2,18:00:00,103.0,19:00:00,104.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,79,21:00:00,72,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.9359999999999999
1205,300,,405.0,700,22:00:00,30.0,,,0:00:00,101,1:00:00,103,0.2,2:00:00,105.0,3:00:00,107.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,5:00:00,72,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,79,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.971
1206,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.9359999999999999
1207,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,78,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.9470000000000001
1208,300,,405.0,700,22:00:00,29.0,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,78,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,75,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.995
1209,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,105.0,11:00:00,104.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,79,13:00:00,75,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,74,17:00:00,45.0,17:00-19:30,19:30-21:00,21:00-22:00,1200.0,0.15,400,0.925
1210,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.9359999999999999
1211,300,,405.0,700,22:00:00,29.0,,,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.983
1213,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,72,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.9359999999999999
1214,300,,405.0,700,22:00:00,30.0,,,0:00:00,101,1:00:00,102,0.2,2:00:00,104.0,3:00:00,106.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,79,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.983
1216,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,102,0.2,18:00:00,103.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.9359999999999999
1217,300,,405.0,700,22:00:00,29.0,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,78,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.971
1219,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,105.0,19:00:00,107.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.925
1220,300,,405.0,700,22:00:00,29.0,,,0:00:00,101,1:00:00,104,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.971
1222,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,79,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.9470000000000001
1224,300,,405.0,700,6:30:00,30.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.9359999999999999
1225,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,104,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.9470000000000001
1226,300,,405.0,700,22:00:00,29.0,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,78,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,75,9:00:00,45.0,9:00-10:30,10:00-12:00,12:00-13:00,1200.0,0.15,420,0.983
1228,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,102,0.2,18:00:00,104.0,19:00:00,106.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.925
1230,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,102,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,12:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.9470000000000001
1231,300,,405.0,700,22:00:00,29.0,,,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.971
1232,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,102,0.2,10:00:00,103.0,11:00:00,104.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.9359999999999999
1233,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,72,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,79,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.925
1234,300,,405.0,700,22:00:00,29.0,,,9:00:00,103,1:00:00,104,0.2,2:00:00,105.0,3:00:00,107.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,79,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,79,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.971
1237,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.971
1238,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73,21:00-22:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400,0.9359999999999999
1241,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.9470000000000001
1242,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73,21:00-22:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400,0.9359999999999999
1243,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,420,0.971
1244,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,79,21:00:00,73,21:00-22:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400,0.9359999999999999
1245,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.925
1246,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.971
1247,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.9359999999999999
1248,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400,0.925
1250,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400,0.925
1251,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.919
1252,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.971
1253,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.925
1254,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400,0.925
1258,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.985
1259,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.9359999999999999
1261,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,420,0.971
1262,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73,21:00-22:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400,0.9359999999999999
1263,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.9129999999999999
1264,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73,21:00-22:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.971
1265,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,75,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.925
1266,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73,21:00-22:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400,0.9129999999999999
1268,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73,21:00-22:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400,0.9359999999999999
1269,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.925
1270,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73,21:00-22:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.983
1271,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.9129999999999999
1272,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.9359999999999999
1273,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,79,21:00:00,73,21:00-22:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.971
1275,300,,405.0,700,6:00:00,29.0,,,8:00:00,103,9:00:00,104,0.2,10:00:00,105.0,11:00:00,106.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.9129999999999999
1277,300,,405.0,700,22:00:00,29.0,,,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400,0.9359999999999999
1279,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,105.0,19:00:00,107.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,420,0.971
1280,300,,405.0,700,22:00:00,29.0,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,78,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400,0.925
1281,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.9359999999999999
1282,300,,405.0,700,9:00:00,30.0,,,11:00:00,102,12:00:00,103,0.2,13:00:00,104.0,14:00:00,105.0,0.2,200,14:00-15:00,50.0,9.0,5.0,15:00:00,80,16:00:00,73,16:00-17:00,320.0,3.5,3.5,17:00-18:00,18:00:00,80,20:00:00,45.0,20:00-23:30,,,1200.0,0.03,440,0.93
1283,300,,405.0,700,14:00:00,30.0,,,16:00:00,102,17:00:00,104,0.2,18:00:00,105.0,19:00:00,106.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,0:30:00,45.0,0:30-4:30,,,1200.0,0.03,460,0.973
1284,300,,405.0,700,22:00:00,30.0,,,0:00:00,102,1:00:00,104,0.2,2:00:00,105.0,3:00:00,106.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,4:30:00,73,4:30-5:00,320.0,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45.0,8:00-12:00,,,1200.0,0.06,440,0.93
1285,300,,405.0,700,6:00:00,27.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,12:30:00,73,12:30-13:30,320.0,3.5,3.5,13:30-14:30,14:30:00,80,16:30:00,45.0,16:30-21:00,,,1200.0,0.03,440,0.993
1287,300,,405.0,700,21:00:00,30.0,,,23:00:00,103,0:00:00,104,0.2,1:00:00,105.0,2:00:00,105.0,0.2,200,2:00-3:00,50.0,9.0,5.0,3:00:00,80,4:00:00,73,4:00-5:00,320.0,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45.0,8:00-12:00,,,1200.0,0.03,440,0.93
1288,300,,405.0,700,6:00:00,30.0,,,8:00:00,103,9:00:00,104,0.2,10:00:00,105.0,11:00:00,106.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-21:00,,,1200.0,0.15,460,0.973
1289,300,,405.0,700,14:00:00,27.0,,,16:00:00,102,17:00:00,104,0.2,18:00:00,105.0,19:00:00,106.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,0:00:00,45.0,0:00-4:00,,,1200.0,0.15,460,0.998
1290,300,,405.0,700,22:00:00,29.0,,,0:00:00,101,1:00:00,102,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-12:00,,,1200.0,0.03,440,0.943
1294,300,,405.0,700,6:00:00,27.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-21:00,,,1200.0,0.03,440,0.955
1297,300,,405.0,700,6:00:00,30.0,,,8:00:00,103,9:00:00,104,0.2,10:00:00,105.0,11:00:00,106.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-21:00,,,1200.0,0.15,440,0.93
1298,300,,405.0,700,21:00:00,30.0,,,23:00:00,101,0:00:00,102,0.2,1:00:00,103.0,2:00:00,104.0,0.2,200,2:00-3:00,50.0,9.0,5.0,3:00:00,80,4:00:00,73,4:00-5:00,320.0,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45.0,8:00-11:00,,,1200.0,0.15,440,0.955
1299,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-21:00,,,1200.0,0.15,440,0.93
1301,300,,405.0,700,22:00:00,27.0,,,0:00:00,102,1:00:00,104,0.2,2:00:00,105.0,3:00:00,106.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,4:30:00,73,4:30-5:00,310.0,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45.0,8:00-12:00,,,1200.0,0.15,440,0.955
